videoId,title,thumbnail,relevant,theme
R2qgb9fDl50,Human Learning Vs. Artificial Neural Network Learning | Inner Cosmos with David Eagleman #shorts,https://i.ytimg.com/vi/R2qgb9fDl50/hqdefault.jpg,0,learning basics
hA3spbCBBF0,Machine Learning Full Course (2025) | Machine Learning Course For Beginners | Intellipaat,https://i.ytimg.com/vi/hA3spbCBBF0/hqdefault.jpg,1,learning basics
BZTVN0VtkGo,Machine Learning Algorithms Explained: Part 1 – What Are They? 🤖🚀,https://i.ytimg.com/vi/BZTVN0VtkGo/hqdefault.jpg,0,learning basics
h2KD4kiCRAc,Beginner Programming Project Tier List 👩‍💻 #software #programming #technology #code,https://i.ytimg.com/vi/h2KD4kiCRAc/hqdefault.jpg,0,algorithm
f5AvEIcS_V8,This is How AI Learns 🤖 Machine Learning Explained Fast &amp; Easy #shorts #mlbasics #python  #coding,https://i.ytimg.com/vi/f5AvEIcS_V8/hqdefault.jpg,0,algorithm
wqPt3qjB6uA,Understanding Backpropagation In Neural Networks with Basic Calculus,https://i.ytimg.com/vi/wqPt3qjB6uA/hqdefault.jpg,0,algorithm
QlbyGPVaRSE,22 Machine Learning Projects That Will Make You A God At Data Science,https://i.ytimg.com/vi/QlbyGPVaRSE/hqdefault.jpg,0,algorithm
eaMDDseIL7E,How to create graphics using Python turtle 🐍🐢 #coding,https://i.ytimg.com/vi/eaMDDseIL7E/hqdefault.jpg,0,algorithm
PM8udzOFPEM,JAK PRZYGOTOWAĆ DANE DO UCZENIA MASZYNOWEGO? 📊 MACHINE LEARNING W PRAKTYCE,https://i.ytimg.com/vi/PM8udzOFPEM/hqdefault.jpg,0,algorithm
pTw69oAwoj8,1D Convolutional Neural Network | 1 D CNN | 1d CNN vs 2d CNN,https://i.ytimg.com/vi/pTw69oAwoj8/hqdefault.jpg,0,algorithm
BqzgUnrNhFM,Machine Learning-Bias And Variance In Depth Intuition| Overfitting Underfitting,https://i.ytimg.com/vi/BqzgUnrNhFM/hqdefault.jpg,0,algorithm
Qe_wjo5QJ80,Roadmap to become Machine Learning Engineer in 2025!!! #ai #machinelearning #aiml #developer,https://i.ytimg.com/vi/Qe_wjo5QJ80/hqdefault.jpg,0,networking
vpOLiDyhNUA,What is a Neural Network | Neural Networks Explained in 7 Minutes | Edureka,https://i.ytimg.com/vi/vpOLiDyhNUA/hqdefault.jpg,0,networking
iUCanmNPa0Q,What is Machine Learning? | Easy Explanation for Beginners 🤖📊,https://i.ytimg.com/vi/iUCanmNPa0Q/hqdefault.jpg,0,networking
QiVCYGMmxKY,Astro Bot - Machine Learning - 100% Walkthrough (All Bots &amp; Puzzle Pieces),https://i.ytimg.com/vi/QiVCYGMmxKY/hqdefault.jpg,0,networking
O-bKsDlqspw,The #1 Machine Learning Course for Complete Beginners | Start Your AI Journey,https://i.ytimg.com/vi/O-bKsDlqspw/hqdefault.jpg,0,networking
4ac1Kh30Ppo,Using Evolution and Neural Networks to optimize Sailboat Races,https://i.ytimg.com/vi/4ac1Kh30Ppo/hqdefault.jpg,0,networking
z18nw4adsx4,10 ML algorithms in 45 minutes | machine learning algorithms for data science | machine learning,https://i.ytimg.com/vi/z18nw4adsx4/hqdefault.jpg,0,networking
zxQyTK8quyY,"Transformer Neural Networks, ChatGPT&#39;s foundation, Clearly Explained!!!",https://i.ytimg.com/vi/zxQyTK8quyY/hqdefault.jpg,0,networking
AXXnSzmpyoI,Learning Physics Informed Machine Learning Part 1- Physics Informed Neural Networks (PINNs),https://i.ytimg.com/vi/AXXnSzmpyoI/hqdefault.jpg,0,networking
uWEIaF0PNGg,Python OPTIMIZATION Trick!!  #python #programming #coding,https://i.ytimg.com/vi/uWEIaF0PNGg/hqdefault.jpg,0,networking
kQl45ophSVQ,Neural Networks explained in 60 seconds!,https://i.ytimg.com/vi/kQl45ophSVQ/hqdefault.jpg,0,networking
0B5eIE_1vpU,Scikit-learn Crash Course - Machine Learning Library for Python,https://i.ytimg.com/vi/0B5eIE_1vpU/hqdefault.jpg,0,networking
YEzm3RlmPR8,What is Mutli-Head Attention in Transformer Neural Networks?,https://i.ytimg.com/vi/YEzm3RlmPR8/hqdefault.jpg,0,networking
RmajweUFKvM,Decision Tree In Machine Learning | Decision Tree Algorithm In Python |Machine Learning |Simplilearn,https://i.ytimg.com/vi/RmajweUFKvM/hqdefault.jpg,0,networking
3sim8jgkpTU,Functions in Python Explained!,https://i.ytimg.com/vi/3sim8jgkpTU/hqdefault.jpg,0,networking
rzMs-wKQU_U,Understanding int8 neural network quantization,https://i.ytimg.com/vi/rzMs-wKQU_U/hqdefault.jpg,0,networking
YwoKZbpgMFA,What is Neural Networks: The AI revolution #ai  #NN,https://i.ytimg.com/vi/YwoKZbpgMFA/hqdefault.jpg,0,networking
ar4bhD5Y910,Here Is How Neural Network Work... | #neuralnetworks #chatgpt #usa #newyork #physics #demo #science,https://i.ytimg.com/vi/ar4bhD5Y910/hqdefault.jpg,1,neural network
kS74G8mDNXw,Understand Graph Neural Networks in 60 sec ! #ai #machinelearning #deeplearning #programming #data,https://i.ytimg.com/vi/kS74G8mDNXw/hqdefault.jpg,1,what is neural network
adhgNQmPXZU,Machine Learning (தமிழில்) in 25 Minutes:  Absolute Beginner Crash Course,https://i.ytimg.com/vi/adhgNQmPXZU/hqdefault.jpg,0,what is neural network
eM4uJ6XGnSM,Random Forest Algorithm - Random Forest Explained | Random Forest in Machine Learning | Simplilearn,https://i.ytimg.com/vi/eM4uJ6XGnSM/hqdefault.jpg,0,what is neural network
tIeHLnjs5U8,Backpropagation calculus | Deep Learning Chapter 4,https://i.ytimg.com/vi/tIeHLnjs5U8/hqdefault.jpg,0,what is neural network
T0kGJvoQuRk,LLMs Explained in 87 Seconds 🚀 #ai #science #machinelearning #physics #datascience #maths #learnai,https://i.ytimg.com/vi/T0kGJvoQuRk/hqdefault.jpg,0,machine learning with python
wqPt3qjB6uA,Understanding Backpropagation In Neural Networks with Basic Calculus,https://i.ytimg.com/vi/wqPt3qjB6uA/hqdefault.jpg,0,machine learning with python
KDNE1kY0ztc,2.7 | Deep Learning | Deep Vs Shallow Neural Networks | KCS-078 | AKTU &amp; Other Universities,https://i.ytimg.com/vi/KDNE1kY0ztc/hqdefault.jpg,0,machine learning with python
QM0sYbEQSkM,Machine Learning Crash Course: Classification,https://i.ytimg.com/vi/QM0sYbEQSkM/hqdefault.jpg,0,machine learning with python
IUQEdoIhkOk,Understanding Neural Networks | Class 12 AI 843 | UNIT 6 Artificial Intelligence | One Shot 2025-26,https://i.ytimg.com/vi/IUQEdoIhkOk/hqdefault.jpg,0,machine learning with python
YGILT182T6w,Convolutional Neural Networks (CNNs) - Explained,https://i.ytimg.com/vi/YGILT182T6w/hqdefault.jpg,0,machine learning with python
-DSzmEDXTzc,"Machine Learning and Data Science: Video 4  Data Science Lecture 04 Data Preparation ML Ch 17,19",https://i.ytimg.com/vi/-DSzmEDXTzc/hqdefault.jpg,0,machine learning with python
7eh4d6sabA0,Python Machine Learning Tutorial (Data Science),https://i.ytimg.com/vi/7eh4d6sabA0/hqdefault.jpg,1,machine learning with python
ToltLVSHih4,"What are Machine Learning, Deep Learning, and Neural Networks? | AI PC Series",https://i.ytimg.com/vi/ToltLVSHih4/hqdefault.jpg,0,machine learning with python
0YdpwSYMY6I,All Machine Learning Models Clearly Explained!,https://i.ytimg.com/vi/0YdpwSYMY6I/hqdefault.jpg,0,machine learning with python
ss-I6WAiMFA,Python LAMBDA FUNCTION?! #python #programming #coding,https://i.ytimg.com/vi/ss-I6WAiMFA/hqdefault.jpg,1,machine learning with python
alfdI7S6wCY,MIT Introduction to Deep Learning (2025) | 6.S191,https://i.ytimg.com/vi/alfdI7S6wCY/hqdefault.jpg,0,machine learning with python
9PLoxEzM0tQ,Automated Neural Networks Algorithmic Trading Predictions #shorts,https://i.ytimg.com/vi/9PLoxEzM0tQ/hqdefault.jpg,0,machine learning with python
4Bdc55j80l8,Illustrated Guide to Transformers Neural Network: A step by step explanation,https://i.ytimg.com/vi/4Bdc55j80l8/hqdefault.jpg,0,machine learning with python
tiplN2Qc_ws,Ai &amp; ML Roadmap | FREE 😲,https://i.ytimg.com/vi/tiplN2Qc_ws/hqdefault.jpg,0,machine learning with python
tMrbN67U9d4,Neural Networks from Scratch - P.3 The Dot Product,https://i.ytimg.com/vi/tMrbN67U9d4/hqdefault.jpg,0,machine learning with python
NDp7-dUnBrA,Spring AI #youtubeshorts #shorts #shortfeed #genai #llm,https://i.ytimg.com/vi/NDp7-dUnBrA/hqdefault.jpg,0,dot product
mDYw_-p_Ht0,AI vs Human Brain - Neural Networks Explained #artificialintelligence,https://i.ytimg.com/vi/mDYw_-p_Ht0/hqdefault.jpg,0,dot product
LYCOGXKxxw4,What is Machine Learning? | Easy Explanation in 30 seconds for beginner 🤖📊 #education,https://i.ytimg.com/vi/LYCOGXKxxw4/hqdefault.jpg,0,dot product
q2-pnQffZik,Learn Python for FREE in 2025,https://i.ytimg.com/vi/q2-pnQffZik/hqdefault.jpg,0,dot product
jGCvY4gNnA8,What Do Neural Networks Really Learn? Exploring the Brain of an AI Model,https://i.ytimg.com/vi/jGCvY4gNnA8/hqdefault.jpg,0,dot product
xoaMZJcd28M,ETH Zürich AISE 2025: Lecture 3 Physics-Informed Neural Networks – Introduction,https://i.ytimg.com/vi/xoaMZJcd28M/hqdefault.jpg,0,dot product
Gafjk7_w1i8,The Power of Recurrent Neural Networks (RNN),https://i.ytimg.com/vi/Gafjk7_w1i8/hqdefault.jpg,1,dot product
mntQcINLmoA,Deep Learning | Artificial Neural Network | Sinhala,https://i.ytimg.com/vi/mntQcINLmoA/hqdefault.jpg,1,dot product
vVhD2EyS41Y,What are Tensors | Tensor In-depth Explanation | Tensor in Machine Learning,https://i.ytimg.com/vi/vVhD2EyS41Y/hqdefault.jpg,1,dot product
ZJixNvx9BAc,Machine Learning: Living in the Age of AI | A WIRED Film,https://i.ytimg.com/vi/ZJixNvx9BAc/hqdefault.jpg,0,dot product
0B5eIE_1vpU,Scikit-learn Crash Course - Machine Learning Library for Python,https://i.ytimg.com/vi/0B5eIE_1vpU/hqdefault.jpg,1,dot product
kV7HAIoXmu4,Chi square problem | VTU Machine Learning | BCS602,https://i.ytimg.com/vi/kV7HAIoXmu4/hqdefault.jpg,0,dot product
Dw3BZ6O_8LY,Training an unbeatable AI in Trackmania,https://i.ytimg.com/vi/Dw3BZ6O_8LY/hqdefault.jpg,0,dot product
aGMsvXz8CYY,You can AUTOMATE machine learning with this package,https://i.ytimg.com/vi/aGMsvXz8CYY/hqdefault.jpg,0,dot product
s8U0KSjNfRg,Machine Learning Roadmap in 50 Seconds,https://i.ytimg.com/vi/s8U0KSjNfRg/hqdefault.jpg,0,dot product
cw38aJuQBHM,Attention Neural Networks: Boosting CNNs with SE and CBAM Attention,https://i.ytimg.com/vi/cw38aJuQBHM/hqdefault.jpg,1,what is neural network
ma6RXSDwmhQ,Lec-33: Neural Networks Explained: How AI Mimics the Human Brain to Master Learning,https://i.ytimg.com/vi/ma6RXSDwmhQ/hqdefault.jpg,1,what is neural network
zr_hzOg0UIM,Neural Network From Scratch (NNFS): A 140-minute lecture | Intuition + Mathematical foundation,https://i.ytimg.com/vi/zr_hzOg0UIM/hqdefault.jpg,1,what is neural network
mbyG85GZ0PI,Lecture 01 - The Learning Problem,https://i.ytimg.com/vi/mbyG85GZ0PI/hqdefault.jpg,0,machine learning programming language
yKeNBjo_lJU,How I&#39;d Learn ML in 2026 (If I Could Start Over),https://i.ytimg.com/vi/yKeNBjo_lJU/hqdefault.jpg,1,machine learning programming language
KLYfwigQPuY,"Train a Convolutional Neural Network from Scratch: PyTorch, Next.js, React, Tailwind, Python (2025)",https://i.ytimg.com/vi/KLYfwigQPuY/hqdefault.jpg,1,machine learning programming language
N9NXsvY8RZ0,Struggling With Machine Learning? Watch This First #machinelearning,https://i.ytimg.com/vi/N9NXsvY8RZ0/hqdefault.jpg,1,machine learning programming language
Au1OxVSyGas,Machine Learning Explained Simply (In 12 Minutes),https://i.ytimg.com/vi/Au1OxVSyGas/hqdefault.jpg,0,machine learning programming language
